BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLKL,PSPL,PLSL,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PBFW,PLHW,PLTW,PLSY,PSTY,sgmp,
10,10,0,3,3,9,19,19,83,Daddy,Dirtbag,6,10,7,82,0,0,0,2,2,0,0,87,89,0,85,8872,3232,46,3232,0,0,81,0,181,0,28,0,1,89,40,81,4,4,82,2,2,83,20,40,0,81,88,81,0,0,33,81,88,0,85,0,10,10,0,0,12,5,5,0,58,1,0,0,2,2,1,85,78,84,0,86,83,0,0,0,0,81,0,12,81,86,85,82,5,5,40,42,3,0,88,3,11,87,87,24,15,81,20,20,76,15,99,88,0,87,15,14,0,83,85,90,88,87,85,85,85,45,0,0,0,0,0,
4,2,8,0,0,3,20,20,83,Daddy,Dirtbag,4,3,2,82,0,0,0,0,0,3,3,80,87,0,86,11590,3233,46,3233,0,0,85,2,238,0,53,0,0,81,22,88,3,3,84,1,1,80,0,40,0,86,86,82,0,0,13,82,90,0,90,0,10,10,0,0,11,3,7,0,73,1,0,0,1,1,1,88,68,81,0,80,82,0,0,0,0,89,0,11,83,82,85,85,12,12,30,30,3,0,86,1,10,90,88,21,21,90,8,20,77,16,82,81,0,83,10,16,0,85,89,89,85,85,85,81,87,30,0,0,0,0,0,
10,10,0,3,3,9,18,18,84,Daddy,Dirtbag,6,10,7,87,0,0,0,0,0,0,0,85,84,0,80,11587,3234,46,3234,0,0,87,0,145,0,55,0,1,84,51,82,4,4,83,2,2,80,7,40,0,82,85,85,0,0,28,89,87,0,84,0,13,13,0,0,0,4,45,0,96,1,0,0,1,1,1,80,72,80,0,81,80,0,0,1,0,85,0,0,83,88,84,88,0,0,69,50,1,0,85,5,12,86,89,24,15,87,20,20,75,15,129,88,0,82,15,14,0,88,84,88,81,88,80,82,88,51,0,0,0,0,0,
0,5,7,3,4,1,20,20,90,Daddy,Dirtbag,1,7,4,89,0,0,0,1,1,2,2,87,82,0,84,2211,3235,46,3235,0,0,84,0,186,0,59,0,0,84,66,80,3,3,82,2,2,83,7,40,0,90,86,87,0,0,21,89,87,0,82,4,10,10,0,0,12,5,53,0,26,1,0,0,1,1,1,81,74,85,0,88,86,0,0,0,0,87,0,12,84,83,85,89,2,2,73,75,2,0,84,2,4,90,89,15,23,86,7,5,74,12,80,81,0,80,15,13,0,80,82,87,84,87,90,85,86,72,0,0,0,0,0,
5,10,2,2,7,8,0,0,90,Daddy,Dirtbag,10,4,0,88,0,0,0,3,3,0,0,89,83,0,81,12107,3236,46,3236,0,0,81,2,66,0,55,0,1,86,70,83,3,3,80,2,2,87,4,40,0,81,84,89,0,0,45,84,85,0,87,0,9,9,0,0,11,6,27,0,48,1,0,0,2,2,1,87,76,85,0,83,84,0,0,0,0,84,0,11,82,90,85,80,10,10,60,75,5,0,85,2,2,86,88,5,26,82,10,11,72,9,77,85,8,82,4,10,0,86,83,84,89,81,85,90,87,70,0,0,0,0,0,
6,10,7,0,10,6,3,3,89,Daddy,Dirtbag,10,10,10,80,0,3,3,0,0,0,0,82,82,0,84,2065,3237,46,3237,0,0,80,0,192,0,36,0,0,90,21,87,3,3,85,1,1,85,6,40,0,80,80,84,0,0,46,90,90,0,84,0,0,0,0,0,12,6,8,0,24,0,0,0,1,1,1,85,84,85,0,90,86,0,0,0,0,85,0,12,90,86,86,80,3,3,40,21,4,0,86,1,17,90,85,0,6,85,29,0,70,0,15,88,5,85,10,10,0,88,87,86,87,90,90,86,83,22,0,0,0,0,0,
6,10,7,0,10,6,3,3,85,Daddy,Dirtbag,5,10,10,90,0,0,0,0,0,3,3,90,83,0,84,11521,3238,46,3238,0,0,83,0,163,0,40,0,0,87,47,82,3,3,87,2,2,85,0,40,0,81,83,84,0,0,10,82,82,0,89,2,3,3,0,0,0,3,44,0,27,0,0,0,1,1,1,87,85,87,0,90,86,0,0,1,0,88,0,0,81,84,85,83,0,0,48,47,4,0,87,1,1,84,84,0,6,86,29,0,71,0,40,83,5,89,10,10,0,81,85,86,80,82,90,82,82,47,0,0,0,0,0,
8,10,5,0,10,7,3,3,81,Daddy,Dirtbag,7,8,7,83,0,0,0,1,1,0,0,86,86,0,87,2166,3239,46,3239,0,0,82,0,167,0,33,0,0,90,39,85,3,3,81,2,2,80,0,40,0,84,82,86,0,0,45,81,80,0,89,0,0,0,0,0,10,6,26,0,3,1,0,0,1,1,1,89,78,85,0,86,82,0,0,0,0,81,0,10,82,89,84,85,3,3,39,39,3,0,81,1,1,84,80,0,6,85,30,0,72,0,25,88,0,84,0,1,0,82,82,88,80,80,81,82,82,39,0,0,0,0,0,
8,10,5,1,10,7,3,3,85,Daddy,Dirtbag,7,8,7,90,0,0,0,1,1,2,2,85,90,0,86,2074,3240,46,3240,0,0,81,2,162,0,51,0,0,81,38,89,3,3,88,2,2,86,0,40,1,81,88,82,0,0,9,85,88,0,90,0,16,16,0,0,10,3,12,0,37,2,0,0,1,1,1,83,70,84,0,85,87,0,0,0,0,84,0,10,83,83,85,86,2,2,36,40,0,0,89,2,1,88,81,0,6,90,30,0,70,0,5,89,0,81,0,1,0,90,80,80,85,81,84,82,84,41,0,0,0,0,0,
6,10,7,3,10,6,3,3,80,Daddy,Dirtbag,5,10,10,87,0,1,1,0,0,3,3,84,86,0,80,11613,3241,46,3241,0,0,81,2,162,0,34,0,0,80,50,89,3,3,90,1,1,81,0,40,1,88,88,81,0,0,33,85,83,0,89,0,0,0,0,0,11,5,47,0,42,2,0,0,1,1,1,89,68,90,0,88,86,0,0,0,0,87,0,11,90,82,85,90,11,11,47,49,5,0,83,2,1,84,86,0,6,80,29,0,67,0,21,84,5,87,10,10,0,82,89,87,82,88,88,83,80,50,0,0,0,0,0,
10,10,4,2,10,6,0,0,87,Daddy,Dirtbag,5,6,10,80,0,0,0,3,3,3,3,89,83,0,88,2195,3242,46,3242,0,0,81,2,108,0,63,0,1,80,20,85,3,3,89,1,1,80,2,40,0,85,88,90,0,0,30,80,88,0,85,2,0,0,0,0,8,4,42,0,23,0,0,0,1,1,1,81,72,80,0,84,85,0,0,0,0,81,0,8,80,90,85,87,11,11,20,18,0,0,80,1,19,90,80,5,10,85,29,26,68,10,20,88,0,84,10,10,0,86,86,90,89,85,85,81,90,16,3,1,0,0,0,
10,10,0,0,3,9,20,20,89,Daddy,Dirtbag,6,10,7,82,0,0,0,0,0,0,0,89,89,0,82,2147,3243,46,3243,0,0,90,2,183,0,65,0,0,84,44,86,3,3,88,1,1,86,30,40,0,89,90,90,0,0,37,88,85,0,90,0,15,15,0,0,4,3,11,0,70,2,0,0,1,1,1,90,80,90,0,89,82,0,0,0,0,87,0,4,83,88,86,80,14,14,45,41,5,0,89,5,11,90,81,24,15,89,20,20,76,15,89,81,0,81,15,14,0,80,82,81,87,87,85,82,85,45,0,0,0,0,0,
8,10,5,0,10,7,3,3,86,Daddy,Dirtbag,7,8,7,84,0,2,2,1,1,0,0,83,88,0,89,10020,3244,46,3244,0,0,85,0,191,0,19,0,0,88,21,88,3,3,86,1,1,87,20,40,0,80,83,86,0,0,29,85,85,0,89,0,0,0,0,0,5,4,42,0,6,2,0,0,1,1,1,89,74,82,0,87,87,0,0,0,0,90,0,5,86,82,85,88,5,5,40,35,3,0,85,1,16,89,84,0,6,84,30,0,70,0,2,86,7,83,0,1,0,85,83,84,82,86,85,86,81,30,0,1,0,0,0,
10,10,0,2,3,9,3,3,84,Daddy,Dirtbag,6,10,7,90,0,0,0,0,0,3,3,90,90,0,90,2367,3245,46,3245,0,0,80,2,188,0,49,0,1,80,68,90,3,3,80,1,1,86,14,40,0,82,87,81,0,0,31,88,85,0,89,4,12,12,0,0,0,3,30,0,52,0,0,0,1,1,1,85,55,83,0,80,85,0,0,1,0,87,0,0,82,83,85,83,4,4,45,73,0,0,89,3,11,85,83,24,15,87,20,20,76,15,84,85,0,83,15,14,0,85,87,90,80,90,84,82,89,68,0,0,0,0,0,
10,10,0,2,3,9,16,16,82,Daddy,Dirtbag,6,10,7,83,0,0,0,0,0,0,0,84,81,0,90,13056,3246,46,3246,0,0,81,2,171,0,63,0,0,87,71,90,4,4,89,2,2,80,13,40,0,87,86,81,0,0,3,86,82,0,82,2,2,2,1,0,0,1,19,0,65,1,0,0,2,2,1,83,74,89,0,84,81,0,0,0,1,90,0,0,81,84,85,90,2,2,81,70,3,0,83,5,5,87,85,24,15,89,20,20,76,15,130,83,0,89,15,14,0,88,89,90,81,83,88,83,85,76,0,1,0,0,0,
10,10,0,0,3,9,20,20,89,Daddy,Dirtbag,6,10,7,83,0,0,0,0,0,0,0,88,83,0,89,2110,3247,46,3247,0,0,83,2,225,0,66,0,0,84,77,83,4,4,90,2,2,86,2,40,0,89,85,83,0,0,43,86,81,0,81,0,8,8,1,0,0,6,32,0,61,0,0,0,2,2,1,87,72,86,0,84,87,0,0,0,1,86,0,0,89,88,85,85,0,0,75,81,3,0,82,5,6,80,88,24,15,82,20,20,77,15,143,87,0,80,15,14,0,81,83,87,83,89,80,81,89,77,0,0,0,0,0,
10,2,6,0,4,7,3,3,82,Daddy,Dirtbag,7,10,6,85,0,0,0,1,1,1,1,84,86,0,83,4930,3248,46,3248,0,0,90,0,186,0,24,0,0,89,37,88,3,3,80,2,2,85,6,40,1,82,86,86,0,0,33,81,84,0,85,0,0,0,0,0,10,5,30,0,56,0,0,0,1,1,1,84,80,87,0,82,85,0,0,0,0,87,0,10,83,80,85,82,11,11,39,37,3,0,83,3,15,87,90,5,20,80,0,5,74,0,32,82,10,80,10,5,0,88,86,88,85,89,83,89,83,37,0,0,0,0,0,
10,5,10,3,10,9,13,13,90,Daddy,Dirtbag,5,10,10,80,0,0,0,0,0,0,0,86,86,0,84,2314,3249,46,3249,0,0,87,0,177,0,25,0,0,88,75,84,4,4,89,2,2,88,33,40,0,89,90,90,0,0,13,81,80,0,86,0,14,14,1,0,0,3,7,0,76,2,0,0,2,2,1,85,78,90,0,86,84,0,0,0,1,88,0,0,87,90,86,80,14,14,87,76,6,0,88,5,9,85,86,21,21,85,15,20,77,17,150,90,0,85,15,16,0,88,84,82,90,89,90,84,87,76,0,1,0,0,0,
0,5,7,2,4,1,17,17,84,Daddy,Dirtbag,1,7,4,86,0,3,3,3,3,2,2,81,84,0,81,11607,3250,46,3250,0,0,80,0,187,0,60,0,1,82,31,88,3,3,90,1,1,85,0,40,0,81,84,88,0,0,25,90,82,0,87,0,0,0,0,0,10,4,35,0,49,1,0,0,1,1,1,84,76,90,0,83,82,0,0,0,0,90,0,10,81,81,85,89,11,11,53,40,6,0,84,5,15,88,88,15,23,88,7,5,71,12,64,90,0,89,15,13,0,87,83,85,81,80,81,88,85,40,0,0,0,0,0,
10,10,0,2,3,9,16,16,81,Daddy,Dirtbag,6,10,7,87,0,0,0,0,0,0,0,84,81,0,89,10768,3251,46,3251,0,0,87,0,188,0,35,0,0,84,29,83,3,3,88,2,2,85,2,40,0,86,82,84,0,0,21,80,86,0,80,2,13,13,0,0,12,5,33,0,95,1,0,0,1,1,1,81,76,84,0,85,80,0,0,0,0,87,0,12,85,84,84,90,14,14,66,21,3,0,83,5,11,86,89,24,15,81,20,20,74,15,75,82,0,84,15,14,0,82,86,87,80,80,83,85,89,21,0,0,0,0,0,
10,10,0,0,3,9,13,13,83,Daddy,Dirtbag,6,10,7,90,0,0,0,0,0,0,0,82,86,0,86,2101,3252,46,3252,0,0,84,2,62,0,46,0,0,81,74,81,4,4,88,2,2,89,46,40,0,89,86,80,0,0,42,80,84,0,85,0,0,0,1,0,0,6,21,0,66,1,0,0,2,2,1,90,74,87,0,82,80,0,0,0,1,88,0,0,82,80,84,81,0,0,65,65,2,0,88,3,7,82,90,24,15,85,20,20,74,15,120,83,0,81,15,14,0,87,82,83,82,85,84,82,82,65,0,0,0,0,0,
10,10,0,1,3,9,16,16,82,Daddy,Dirtbag,6,10,7,90,0,0,0,0,0,0,0,81,81,0,88,12057,3253,46,3253,0,0,86,2,19,0,40,0,0,85,73,81,4,4,85,2,2,83,0,40,0,82,82,81,0,0,13,86,83,0,81,0,8,8,1,0,0,3,23,0,71,0,0,0,2,2,1,85,80,90,0,81,89,0,0,0,1,85,0,0,84,89,85,88,10,10,83,78,3,0,89,5,9,89,86,24,15,83,20,20,77,15,130,86,0,90,15,14,0,86,87,89,83,80,89,80,81,85,0,0,0,0,0,
0,5,7,2,4,1,16,16,82,Daddy,Dirtbag,1,7,4,84,0,1,1,0,0,0,0,86,86,0,86,2306,3254,46,3254,0,0,90,0,238,0,47,0,1,86,20,86,3,3,86,2,2,85,0,40,1,87,89,88,0,0,14,84,83,0,89,0,0,0,0,0,12,3,5,0,46,1,0,0,2,2,1,88,56,83,0,83,87,0,0,0,0,82,0,12,83,81,85,88,5,5,52,20,3,0,86,2,14,84,85,15,23,90,7,5,71,12,85,86,0,84,15,13,0,80,90,81,87,85,83,89,84,25,0,0,0,0,0,
5,10,2,1,7,8,0,0,82,Daddy,Dirtbag,10,4,0,83,0,0,0,3,3,2,2,85,81,0,90,11616,3255,46,3255,0,0,81,0,154,0,60,0,0,88,43,82,3,3,86,2,2,88,4,40,0,82,85,89,0,0,1,89,81,0,90,0,0,0,0,0,9,1,36,0,47,0,0,0,2,2,1,81,84,85,0,87,89,0,0,0,0,84,0,9,90,88,85,85,3,3,47,47,4,0,80,1,14,84,84,5,26,88,10,11,74,9,65,90,8,81,4,10,0,89,89,84,85,90,85,84,82,47,0,0,0,0,0,
5,10,2,3,7,8,3,3,80,Daddy,Dirtbag,10,4,0,86,0,0,0,3,3,2,2,87,87,0,82,2168,3256,46,3256,0,0,80,2,42,0,39,0,0,87,44,81,3,3,89,2,2,82,0,40,1,80,86,84,0,0,7,82,88,0,80,0,9,9,0,0,0,3,18,0,27,1,0,0,1,1,1,81,76,83,0,87,83,0,0,1,0,85,0,0,84,86,85,88,13,13,50,43,3,0,86,1,14,90,87,5,26,90,10,11,75,9,78,81,8,84,4,10,0,85,89,83,90,86,87,80,89,44,0,0,0,0,0,
6,10,7,1,10,6,0,0,82,Daddy,Dirtbag,5,10,10,81,0,0,0,0,0,3,3,88,85,0,83,2071,3257,46,3257,0,0,81,2,43,0,44,0,0,85,15,89,3,3,86,1,1,85,0,40,0,87,84,83,0,0,29,85,88,0,85,2,9,9,0,0,11,4,20,0,87,2,0,0,1,1,1,87,68,90,0,85,89,0,0,0,0,83,0,11,86,84,86,86,3,3,15,15,2,0,84,3,20,87,85,0,6,90,29,0,73,0,50,82,0,90,10,10,0,81,86,89,89,87,86,87,85,15,0,1,0,0,0,
5,10,7,1,10,6,0,0,87,Daddy,Dirtbag,5,10,10,83,0,0,0,1,1,0,0,83,81,0,90,11546,3258,46,3258,0,0,82,2,49,0,19,0,0,82,24,80,3,3,90,1,1,89,14,40,0,83,90,82,0,1,29,80,83,0,81,1,16,16,0,0,0,4,43,0,15,0,0,0,1,1,1,90,80,90,0,85,87,0,0,1,0,89,0,0,84,87,85,88,9,11,40,31,6,0,88,1,0,80,81,4,6,83,29,0,78,0,65,88,5,81,10,10,0,86,85,82,86,88,86,90,82,31,0,0,0,0,0,
5,10,5,0,10,7,0,0,81,Daddy,Dirtbag,7,8,7,88,0,0,0,0,0,0,0,82,85,0,88,2099,3259,46,3259,0,0,81,0,48,0,43,0,0,89,41,86,3,3,87,1,1,82,2,40,0,81,89,81,0,1,9,83,90,0,83,4,16,16,0,0,10,3,38,0,14,1,0,0,1,1,1,87,78,87,0,80,87,0,0,0,0,83,0,10,89,85,85,83,9,3,42,42,0,0,88,1,0,85,87,1,6,84,30,0,74,0,30,87,0,80,0,1,0,90,88,88,81,89,87,85,85,43,3,1,0,0,0,
5,10,7,2,10,6,0,0,83,Daddy,Dirtbag,5,10,10,85,0,0,0,1,1,0,0,87,83,0,81,2108,3260,46,3260,0,0,83,0,204,0,48,0,0,90,20,83,3,3,83,1,1,82,2,40,0,87,89,87,0,1,9,84,87,0,84,2,16,16,0,0,12,3,49,0,12,2,0,0,1,1,1,82,52,88,0,87,83,0,0,0,0,84,0,12,84,84,85,90,7,10,40,23,5,0,86,1,0,89,80,4,6,89,29,0,72,0,22,86,5,85,10,10,0,85,81,81,84,87,80,89,83,24,0,1,0,0,0,
5,10,5,1,10,7,0,0,86,Daddy,Dirtbag,7,8,7,83,0,0,0,0,0,0,0,82,82,0,86,2060,3261,46,3261,0,0,88,0,45,0,42,0,0,89,39,80,3,3,88,1,1,89,41,40,0,80,81,81,0,1,32,83,87,0,84,0,10,10,0,0,0,3,22,0,16,2,0,0,1,1,1,85,76,80,0,89,87,0,0,1,0,84,0,0,86,86,84,80,7,4,39,39,0,0,89,1,0,81,84,1,6,80,30,0,75,0,27,86,0,83,0,1,0,82,89,87,84,83,80,86,87,39,0,1,0,0,0,
4,2,8,2,0,3,15,15,86,Daddy,Dirtbag,4,3,2,88,0,0,0,0,0,2,2,89,89,0,81,2175,3262,46,3262,0,0,88,2,188,0,38,0,1,89,53,83,3,3,83,1,1,81,0,40,0,90,82,83,0,0,45,85,88,0,82,0,12,12,0,0,10,6,33,0,40,2,0,0,1,1,1,90,72,80,0,90,90,0,0,0,0,85,0,10,86,80,86,85,13,13,46,48,3,1,89,1,10,85,87,21,21,89,8,20,76,16,74,90,0,87,10,16,0,84,83,81,90,82,86,80,90,50,0,0,0,0,0,
10,10,0,3,3,9,19,19,87,Daddy,Dirtbag,6,10,7,86,0,0,0,0,0,0,0,90,81,0,81,4874,3263,46,3263,0,0,87,2,187,0,61,0,1,90,44,83,3,3,86,2,2,89,6,40,0,88,84,87,0,0,35,81,84,0,80,0,6,6,0,0,11,3,32,0,53,0,0,0,1,1,1,81,86,87,0,90,88,0,0,0,0,87,0,11,86,87,86,87,10,10,40,42,3,0,80,1,10,88,86,24,15,89,20,20,74,15,65,90,0,88,15,14,0,81,86,81,81,84,85,89,85,44,0,0,0,0,0,
10,10,0,1,3,9,20,20,88,Daddy,Dirtbag,6,10,7,89,0,0,0,0,0,0,0,88,84,0,82,12079,3264,46,3264,0,0,81,2,86,0,40,0,1,90,59,85,4,4,89,2,2,90,2,40,0,90,89,89,0,0,20,82,86,0,87,2,12,12,1,0,0,5,48,0,78,2,0,0,2,2,1,81,76,86,0,90,90,0,0,0,1,84,0,0,82,89,86,85,11,11,68,72,6,0,83,3,9,80,81,24,15,90,20,20,77,15,143,86,0,89,15,14,0,88,82,87,83,83,87,81,80,64,0,0,0,0,0,
4,2,8,2,0,3,13,13,83,Daddy,Dirtbag,4,3,2,85,0,0,0,0,0,0,0,80,90,0,83,11543,3265,46,3265,0,0,84,2,59,0,26,0,0,87,82,81,4,4,88,2,2,88,13,40,0,90,80,84,0,0,14,81,81,0,80,0,15,15,1,0,0,3,20,0,79,1,0,0,2,2,1,82,74,87,0,87,89,0,0,0,1,85,0,0,81,82,84,85,5,5,82,85,6,0,86,5,6,80,85,21,21,81,8,20,78,16,145,84,0,81,10,16,0,88,88,87,82,86,87,80,86,82,0,0,0,0,0,
4,2,8,2,0,3,13,13,85,Daddy,Dirtbag,4,3,2,86,0,0,0,0,0,0,0,82,87,0,90,1128,3266,46,3266,0,0,81,2,58,0,34,0,0,87,78,89,4,4,80,2,2,86,14,40,0,87,90,89,0,0,34,90,80,0,80,2,11,11,1,0,0,5,28,0,63,2,0,0,2,2,1,87,72,81,0,90,89,0,0,1,1,80,0,0,82,86,85,85,16,16,86,75,5,0,83,5,5,83,90,21,21,86,8,20,78,16,123,85,0,81,10,16,0,83,89,82,80,87,81,81,88,73,0,1,0,0,0,
5,10,2,1,7,8,17,17,89,Daddy,Dirtbag,10,4,0,89,0,0,0,0,0,2,2,88,82,0,88,3392,3267,46,3267,0,0,90,2,187,0,55,0,1,86,32,80,3,3,88,1,1,87,2,40,1,83,87,82,0,0,45,87,88,0,84,0,0,0,0,0,9,6,9,0,13,2,0,0,1,1,1,83,82,82,0,84,85,0,0,0,0,82,0,9,85,86,85,88,1,1,40,31,4,0,81,3,13,87,90,5,26,83,10,11,75,9,75,83,8,81,4,10,0,83,82,89,80,84,89,86,84,35,0,0,0,0,0,
10,2,6,2,4,7,3,3,80,Daddy,Dirtbag,7,10,6,88,0,3,3,1,1,0,0,82,82,0,84,10072,3268,46,3268,0,0,85,0,188,0,45,0,1,89,50,81,3,3,88,2,2,89,11,40,0,80,85,81,0,0,16,80,85,0,81,0,0,0,0,0,12,1,6,0,31,1,0,0,2,2,1,86,72,90,0,89,85,0,0,0,0,81,0,12,90,90,85,82,5,5,50,51,5,0,86,3,13,85,86,5,20,89,0,5,73,0,38,80,10,85,10,5,0,89,80,90,82,84,84,87,85,50,0,0,0,0,0,
0,5,7,2,4,1,0,0,89,Daddy,Dirtbag,1,7,4,85,0,0,0,1,1,2,2,84,82,0,90,10575,3269,46,3269,0,0,84,0,188,0,46,0,1,90,24,85,3,3,89,2,2,89,6,40,0,85,90,87,8,0,35,87,81,0,84,1,0,0,0,0,7,3,32,0,51,1,0,0,1,1,1,88,78,80,0,86,80,0,0,0,0,80,0,7,89,87,86,89,0,0,48,37,1,0,87,3,13,89,90,15,23,90,7,5,71,12,63,86,0,83,15,13,0,88,87,88,87,80,87,87,87,37,0,0,0,0,0,
4,2,8,0,0,3,13,13,85,Daddy,Dirtbag,4,3,2,88,0,0,0,0,0,0,0,89,87,0,89,4139,3270,46,3270,0,0,85,0,63,0,46,0,0,89,65,89,4,4,81,2,2,90,0,40,0,86,81,84,0,0,3,90,87,0,81,0,12,12,1,0,0,1,29,0,64,0,0,0,2,2,1,87,68,81,0,82,88,0,0,0,1,87,0,0,89,86,85,85,10,10,71,75,3,0,84,3,8,82,85,21,21,81,8,20,77,16,115,80,0,86,10,16,0,85,83,81,88,80,86,82,83,75,0,0,0,0,0,
10,10,0,3,3,9,19,19,81,Daddy,Dirtbag,6,10,7,84,0,0,0,0,0,0,0,89,84,0,81,3180,3271,46,3271,0,0,83,2,143,0,55,0,0,81,80,82,4,4,90,2,2,80,18,40,0,90,82,84,0,0,43,80,83,0,87,2,8,8,1,0,0,6,40,0,77,1,0,0,2,2,1,81,82,85,0,89,87,0,0,0,1,87,0,0,83,89,84,81,13,13,86,81,1,0,84,5,5,85,86,24,15,83,20,20,80,15,153,87,0,84,15,14,0,83,80,89,81,84,90,80,90,84,0,1,0,0,0,
10,10,4,2,10,6,3,3,80,Daddy,Dirtbag,8,6,10,82,0,0,0,2,2,2,2,82,88,0,88,2228,3272,46,3272,0,0,80,0,205,0,65,0,0,83,34,90,3,3,81,1,1,87,0,40,0,85,86,89,0,0,17,86,87,0,89,0,11,11,0,0,10,5,33,0,8,2,0,0,1,1,1,88,78,90,0,84,80,0,0,0,0,87,0,10,81,89,85,83,11,11,32,31,3,0,82,1,16,82,89,5,10,83,29,26,71,10,30,87,8,88,10,10,0,84,83,89,82,88,82,81,80,24,0,0,0,0,0,
6,10,7,1,10,6,3,3,87,Daddy,Dirtbag,10,10,10,83,0,1,1,3,3,0,0,81,83,0,86,8761,3273,46,3273,0,0,82,2,170,0,64,0,0,85,42,85,3,3,86,1,1,87,4,40,0,86,80,86,0,0,29,87,85,0,83,0,0,0,0,0,5,4,17,0,22,1,0,0,1,1,1,88,76,80,0,89,90,0,0,0,0,87,0,5,90,81,85,84,5,5,44,38,4,0,87,1,18,83,86,0,6,88,29,0,72,0,44,83,5,83,10,10,0,90,85,84,81,85,80,90,90,39,0,0,0,0,0,
6,10,7,3,10,6,3,3,85,Daddy,Dirtbag,10,10,10,87,0,0,0,0,0,0,0,88,85,0,89,12043,3274,46,3274,0,0,83,2,47,0,73,0,1,88,39,82,3,3,87,1,1,85,6,40,1,89,80,89,0,0,29,82,90,0,90,0,0,0,0,0,7,4,19,0,44,1,0,0,1,1,1,82,72,85,0,90,85,0,0,0,0,89,0,7,84,81,85,90,6,6,25,44,6,1,81,3,17,83,87,0,6,84,29,0,73,0,36,89,5,84,10,10,0,80,90,81,82,85,89,80,83,38,0,0,0,0,0,
10,10,4,3,10,6,0,0,89,Daddy,Dirtbag,8,6,10,82,0,0,0,0,0,2,2,88,87,0,81,12060,3275,46,3275,0,0,88,2,188,0,63,0,0,82,71,88,3,3,84,2,2,82,2,40,0,81,89,89,0,0,33,84,82,0,86,2,12,12,1,0,11,5,17,0,21,1,0,0,2,2,1,87,80,85,0,86,80,0,0,0,1,84,0,11,90,85,85,90,4,4,68,72,6,0,82,1,4,81,80,5,10,81,29,26,74,10,69,86,0,82,10,10,0,86,89,86,90,86,89,87,90,72,0,0,0,0,0,
10,10,0,3,3,9,18,18,87,Daddy,Dirtbag,6,10,7,87,0,0,0,0,0,0,0,90,81,0,88,10756,3276,46,3276,0,0,81,0,171,0,70,0,0,81,18,81,4,4,88,2,2,88,0,40,0,89,90,87,0,0,42,83,86,0,90,2,15,15,0,0,12,6,39,0,91,1,0,0,1,1,1,86,70,89,0,81,80,0,0,0,0,90,0,12,85,83,86,81,11,11,50,34,3,0,81,1,12,89,89,24,15,88,20,20,75,15,128,85,0,88,15,14,0,86,90,84,84,83,82,89,84,34,0,0,0,0,0,
6,10,7,1,10,6,3,3,87,Daddy,Dirtbag,5,10,10,90,0,0,0,1,1,3,3,85,84,0,80,2138,3277,46,3277,0,0,89,2,198,0,56,0,0,81,32,89,3,3,88,2,2,82,0,40,1,81,87,80,0,0,44,81,85,0,88,0,16,16,0,0,10,6,35,0,35,0,0,0,1,1,1,84,72,87,0,82,89,0,0,0,0,86,0,10,87,81,85,82,2,2,54,28,2,0,89,1,1,85,90,0,6,82,29,0,71,0,42,88,5,85,10,10,0,89,85,88,88,86,81,83,86,27,0,0,0,0,0,
6,10,7,2,10,6,3,3,81,Daddy,Dirtbag,5,10,10,88,0,0,0,3,3,1,1,80,88,0,89,11614,3278,46,3278,0,0,89,0,66,0,68,0,0,86,64,87,3,3,85,2,2,84,0,40,1,88,81,89,0,0,44,87,87,0,80,1,14,14,0,0,10,6,7,0,89,2,0,0,1,1,1,81,90,83,0,87,84,0,0,0,0,87,0,10,88,90,85,90,14,14,68,66,3,0,89,3,4,90,81,0,6,80,29,0,78,0,67,83,5,80,10,10,0,83,87,86,81,82,83,81,84,63,0,0,0,0,0,
10,10,4,3,10,6,3,3,82,Daddy,Dirtbag,8,6,10,88,0,2,2,3,3,0,0,82,88,0,87,2168,3279,46,3279,0,0,87,0,211,0,55,0,1,89,45,80,3,3,80,1,1,89,0,40,0,82,80,83,0,0,17,90,87,0,80,2,0,0,0,0,10,5,34,0,4,2,0,0,1,1,1,88,68,89,0,85,80,0,0,0,0,83,0,10,86,80,84,84,3,3,44,54,4,0,84,1,3,80,82,5,10,84,29,26,71,10,34,87,0,85,10,10,0,80,84,86,80,81,81,84,85,54,0,0,0,0,0,
